GEO_ID,NAME,P002001,P002001ERR,P002002,P002003,P002004,P002005,P002006,P002007,P002008,P002009,P002010,P002011,P002012,P002013,P002014,P002015,P002016,P002017,P002018,P002019,P002020,P002021,P002022,P002023,P002024,P002025,P002026,P002027,P002028,P002029,P002030,P002031,P002032,P002033,P002034,P002035,P002036,P002037,P002038,P002039,P002040,P002041,P002042,P002043,P002044,P002045,P002046,P002047,P002048,P002049,P002050,P002051,P002052,P002053,P002054,P002055,P002056,P002057,P002058,P002059,P002060,P002061,P002062,P002063,P002064,P002065,P002066,P002067,P002068,P002069,P002070,P002071,P002072,P002073
1400000US17031381800,"Census Tract 3818, Cook County, Illinois",1188,null,37,1151,1128,26,1097,2,2,0,1,23,22,7,0,0,0,0,6,5,0,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031381900,"Census Tract 3819, Cook County, Illinois",1295,null,26,1269,1255,55,1191,1,7,0,1,14,11,6,0,0,0,0,1,1,3,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031390100,"Census Tract 3901, Cook County, Illinois",1268,null,29,1239,1216,44,1151,0,12,2,7,23,23,13,0,4,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031390200,"Census Tract 3902, Cook County, Illinois",1840,null,69,1771,1731,130,1534,2,57,0,8,40,29,12,0,5,0,0,2,9,0,1,0,0,0,0,0,0,10,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031390300,"Census Tract 3903, Cook County, Illinois",2743,null,40,2703,2652,71,2561,2,15,0,3,51,47,21,0,4,0,0,2,7,0,12,0,0,0,1,0,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1400000US17031390400,"Census Tract 3904, Cook County, Illinois",2934,null,55,2879,2802,140,2631,4,21,0,6,77,62,28,1,3,0,2,14,6,1,3,0,4,0,0,0,0,14,9,2,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1400000US17031390500,"Census Tract 3905, Cook County, Illinois",1598,null,49,1549,1504,355,1086,2,60,0,1,45,37,13,4,6,0,1,6,5,0,0,1,0,0,0,1,0,8,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031390600,"Census Tract 3906, Cook County, Illinois",1866,null,59,1807,1735,843,766,1,113,0,12,72,67,29,2,22,0,2,6,1,0,1,0,0,0,0,4,0,5,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031390700,"Census Tract 3907, Cook County, Illinois",5592,null,241,5351,5177,1359,3092,6,695,2,23,174,137,49,8,32,0,2,15,14,0,11,0,0,0,0,6,0,34,26,3,0,1,0,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0,3,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031400300,"Census Tract 4003, Cook County, Illinois",1567,null,20,1547,1533,8,1522,0,2,0,1,14,14,5,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031400400,"Census Tract 4004, Cook County, Illinois",1955,null,17,1938,1912,10,1898,2,2,0,0,26,15,5,0,1,0,0,4,2,2,1,0,0,0,0,0,0,11,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031400500,"Census Tract 4005, Cook County, Illinois",2258,null,25,2233,2209,12,2194,1,2,0,0,24,22,11,0,0,0,0,2,6,0,3,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031400800,"Census Tract 4008, Cook County, Illinois",2701,null,9,2692,2662,8,2644,7,2,0,1,30,28,13,0,0,0,0,2,3,0,10,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031410100,"Census Tract 4101, Cook County, Illinois",1802,null,150,1652,1603,499,948,6,141,0,9,49,47,12,0,20,0,0,4,0,2,2,5,0,0,0,2,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031410200,"Census Tract 4102, Cook County, Illinois",1443,null,120,1323,1273,679,318,0,268,0,8,50,46,12,2,23,0,3,2,1,0,0,0,0,0,0,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031410500,"Census Tract 4105, Cook County, Illinois",2557,null,124,2433,2351,782,1369,5,190,0,5,82,74,27,1,25,1,1,6,10,0,1,0,0,0,0,2,0,8,4,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031410600,"Census Tract 4106, Cook County, Illinois",2327,null,108,2219,2117,1164,625,4,318,0,6,102,92,23,5,50,1,1,4,2,0,5,0,0,0,1,0,0,10,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031410700,"Census Tract 4107, Cook County, Illinois",2154,null,172,1982,1888,1161,436,2,276,0,13,94,84,33,2,39,1,2,4,0,0,0,0,0,0,0,3,0,10,8,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031410800,"Census Tract 4108, Cook County, Illinois",2662,null,181,2481,2380,995,945,13,414,0,13,101,79,32,0,28,0,2,3,6,1,2,0,0,0,1,4,0,22,13,6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031410900,"Census Tract 4109, Cook County, Illinois",2838,null,212,2626,2526,1272,1033,3,212,1,5,100,89,33,4,27,0,6,6,10,1,2,0,0,0,0,0,0,9,5,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031411000,"Census Tract 4110, Cook County, Illinois",3309,T1_POP$1400000US17031411000,213,3096,2989,1635,997,1,346,1,9,107,94,31,6,34,0,4,7,2,0,1,1,0,0,0,8,0,13,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031411100,"Census Tract 4111, Cook County, Illinois",2132,T1_POP$1400000US17031411100,112,2020,1947,1448,114,0,373,0,12,73,69,21,7,35,2,0,0,2,0,1,0,0,0,0,1,0,4,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031411200,"Census Tract 4112, Cook County, Illinois",1640,null,59,1581,1512,1105,117,2,283,0,5,69,65,18,10,31,0,0,3,3,0,0,0,0,0,0,0,0,4,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031420100,"Census Tract 4201, Cook County, Illinois",1441,null,13,1428,1411,34,1371,1,0,0,5,17,15,6,0,1,0,0,7,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031420200,"Census Tract 4202, Cook County, Illinois",1723,null,42,1681,1642,275,1275,4,84,0,4,39,35,18,3,7,0,1,4,1,0,0,0,0,0,0,1,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031420300,"Census Tract 4203, Cook County, Illinois",2488,null,169,2319,2243,775,1160,3,302,0,3,76,64,17,2,21,0,0,7,6,0,4,0,0,0,4,2,1,10,5,0,0,0,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1400000US17031420400,"Census Tract 4204, Cook County, Illinois",1329,null,38,1291,1259,243,906,4,104,0,2,32,31,6,1,11,0,0,9,2,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031420500,"Census Tract 4205, Cook County, Illinois",2624,null,32,2592,2554,25,2521,0,6,0,2,38,33,16,0,0,0,0,5,2,0,10,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031420600,"Census Tract 4206, Cook County, Illinois",2219,null,19,2200,2168,22,2140,2,4,0,0,32,31,7,0,0,0,0,21,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031420700,"Census Tract 4207, Cook County, Illinois",3261,null,38,3223,3205,12,3186,4,1,0,2,18,15,5,0,0,0,0,9,1,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031420800,"Census Tract 4208, Cook County, Illinois",2213,null,26,2187,2159,40,2115,0,4,0,0,28,25,7,0,1,0,0,13,1,0,2,0,0,1,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031421200,"Census Tract 4212, Cook County, Illinois",1380,null,15,1365,1356,3,1351,2,0,0,0,9,9,3,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031430101,"Census Tract 4301.01, Cook County, Illinois",3689,null,29,3660,3628,35,3574,2,7,1,9,32,28,14,0,1,0,0,3,5,1,3,0,0,0,0,1,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031430102,"Census Tract 4301.02, Cook County, Illinois",2963,null,50,2913,2868,41,2801,10,8,0,8,45,37,21,1,0,0,0,4,8,2,1,0,0,0,0,0,0,8,6,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031430200,"Census Tract 4302, Cook County, Illinois",4680,null,96,4584,4492,92,4384,5,5,0,6,92,75,29,0,0,0,0,32,7,2,5,0,0,0,0,0,0,16,12,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031430300,"Census Tract 4303, Cook County, Illinois",2336,null,46,2290,2224,14,2192,7,10,0,1,66,47,23,1,3,0,0,10,9,1,0,0,0,0,0,0,0,16,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031430400,"Census Tract 4304, Cook County, Illinois",2892,null,42,2850,2803,21,2778,0,1,0,3,47,38,14,2,0,0,0,8,1,2,10,1,0,0,0,0,0,9,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031430500,"Census Tract 4305, Cook County, Illinois",3604,null,50,3554,3510,20,3483,3,2,1,1,44,35,11,1,0,0,0,18,3,1,0,0,0,0,0,1,0,8,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031430600,"Census Tract 4306, Cook County, Illinois",1665,null,26,1639,1617,38,1573,1,3,0,2,22,18,7,0,0,0,0,3,6,0,2,0,0,0,0,0,0,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031430700,"Census Tract 4307, Cook County, Illinois",2210,null,71,2139,2103,81,1997,7,11,0,7,36,23,7,0,0,0,2,10,0,0,4,0,0,0,0,0,0,13,8,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031430800,"Census Tract 4308, Cook County, Illinois",1763,null,31,1732,1713,18,1693,0,2,0,0,19,17,7,0,1,0,0,4,2,1,2,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031430900,"Census Tract 4309, Cook County, Illinois",1814,null,33,1781,1763,4,1734,12,0,0,13,18,10,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031431200,"Census Tract 4312, Cook County, Illinois",3078,null,61,3017,2974,28,2932,4,2,0,8,43,34,8,0,0,0,0,9,2,1,14,0,0,0,0,0,0,9,7,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031431301,"Census Tract 4313.01, Cook County, Illinois",3545,null,69,3476,3414,38,3345,20,2,1,8,62,53,15,0,1,0,0,28,9,0,0,0,0,0,0,0,0,9,7,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031431302,"Census Tract 4313.02, Cook County, Illinois",4166,null,60,4106,4074,45,4025,2,0,0,2,32,31,13,0,0,0,0,11,1,4,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031431400,"Census Tract 4314, Cook County, Illinois",6418,null,97,6321,6229,145,6015,33,32,0,4,92,82,37,0,2,0,0,28,5,1,8,0,0,0,0,1,0,10,7,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031440101,"Census Tract 4401.01, Cook County, Illinois",3746,null,46,3700,3662,11,3642,3,0,1,5,38,32,13,0,0,0,0,7,3,5,3,0,0,1,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031440102,"Census Tract 4401.02, Cook County, Illinois",3127,null,26,3101,3073,4,3055,12,1,0,1,28,24,11,1,0,0,0,5,2,5,0,0,0,0,0,0,0,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031440201,"Census Tract 4402.01, Cook County, Illinois",5060,null,56,5004,4965,9,4931,14,4,1,6,39,30,11,0,0,0,1,13,1,1,2,0,0,0,0,1,0,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0
1400000US17031440202,"Census Tract 4402.02, Cook County, Illinois",2999,null,23,2976,2930,9,2909,7,4,0,1,46,35,9,1,0,0,0,16,6,0,3,0,0,0,0,0,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031440300,"Census Tract 4403, Cook County, Illinois",4757,null,52,4705,4644,27,4601,5,5,0,6,61,41,16,0,1,0,0,17,6,0,1,0,0,0,0,0,0,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031440600,"Census Tract 4406, Cook County, Illinois",2080,null,24,2056,2039,7,2026,0,4,0,2,17,16,4,0,0,0,0,6,4,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031440700,"Census Tract 4407, Cook County, Illinois",1545,null,7,1538,1526,9,1515,0,0,0,2,12,11,4,0,0,0,0,6,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031440800,"Census Tract 4408, Cook County, Illinois",1800,null,19,1781,1768,7,1755,5,0,0,1,13,11,5,0,0,0,0,0,0,4,1,1,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031440900,"Census Tract 4409, Cook County, Illinois",2610,null,18,2592,2560,7,2535,17,1,0,0,32,24,9,1,0,0,0,9,3,0,2,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031450300,"Census Tract 4503, Cook County, Illinois",3615,null,56,3559,3504,18,3476,3,4,0,3,55,45,31,1,0,0,0,4,8,0,1,0,0,0,0,0,0,10,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031460100,"Census Tract 4601, Cook County, Illinois",3405,null,673,2732,2673,129,2522,6,12,0,4,59,40,21,0,0,0,0,9,1,3,6,0,0,0,0,0,0,19,9,0,0,0,0,0,0,0,6,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031460200,"Census Tract 4602, Cook County, Illinois",2385,null,1184,1201,1180,107,1065,2,2,0,4,21,20,5,0,6,0,0,7,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031460301,"Census Tract 4603.01, Cook County, Illinois",3404,null,966,2438,2392,74,2288,6,8,8,8,46,37,16,1,3,0,0,7,1,1,6,0,0,0,0,0,2,9,7,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031460302,"Census Tract 4603.02, Cook County, Illinois",3803,null,267,3536,3499,45,3441,6,0,0,7,37,31,6,0,3,0,0,15,4,2,1,0,0,0,0,0,0,6,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031460400,"Census Tract 4604, Cook County, Illinois",3705,null,84,3621,3583,33,3523,10,1,0,16,38,24,7,0,0,0,0,12,3,0,2,0,0,0,0,0,0,14,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031460500,"Census Tract 4605, Cook County, Illinois",5789,null,70,5719,5631,45,5540,14,22,2,8,88,64,25,0,0,0,4,14,7,5,9,0,0,0,0,0,0,23,8,8,0,1,0,0,0,0,0,0,0,0,2,3,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031460600,"Census Tract 4606, Cook County, Illinois",1183,null,243,940,929,19,905,0,2,0,3,11,11,1,1,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031460700,"Census Tract 4607, Cook County, Illinois",3314,null,1488,1826,1809,56,1736,2,4,8,3,17,17,8,0,0,0,0,1,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031461000,"Census Tract 4610, Cook County, Illinois",1496,null,520,976,967,48,909,4,5,0,1,9,8,3,0,0,0,0,3,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031470100,"Census Tract 4701, Cook County, Illinois",2916,null,20,2896,2870,19,2849,2,0,0,0,26,19,0,0,0,0,0,10,1,2,6,0,0,0,0,0,0,7,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031480100,"Census Tract 4801, Cook County, Illinois",2033,null,19,2014,1996,8,1970,4,9,0,5,18,9,3,0,0,0,0,0,4,0,2,0,0,0,0,0,0,9,5,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031480200,"Census Tract 4802, Cook County, Illinois",1229,null,19,1210,1196,3,1188,0,1,0,4,14,12,10,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031480300,"Census Tract 4803, Cook County, Illinois",1468,null,22,1446,1422,10,1409,1,0,0,2,24,16,10,1,0,0,0,4,0,0,1,0,0,0,0,0,0,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1400000US17031480400,"Census Tract 4804, Cook County, Illinois",5876,null,91,5785,5719,41,5658,6,8,0,6,66,57,13,0,4,0,0,15,17,0,8,0,0,0,0,0,0,9,3,1,0,0,0,0,0,0,1,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031480500,"Census Tract 4805, Cook County, Illinois",3206,null,418,2788,2755,64,2672,6,8,0,5,33,28,14,0,1,0,0,12,0,0,1,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031490300,"Census Tract 4903, Cook County, Illinois",2033,null,11,2022,1996,9,1984,1,1,0,1,26,19,9,0,0,0,0,10,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031490400,"Census Tract 4904, Cook County, Illinois",1059,null,2,1057,1056,3,1051,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031490500,"Census Tract 4905, Cook County, Illinois",2242,null,22,2220,2184,29,2134,3,7,5,6,36,28,8,2,0,0,0,6,2,1,6,0,0,0,2,0,1,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
1400000US17031490600,"Census Tract 4906, Cook County, Illinois",1562,null,22,1540,1510,2,1504,2,2,0,0,30,28,7,0,0,0,0,5,3,0,13,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
