"GEO_ID","NAME","P2_001N","P2_001NA","P2_002N","P2_002NA","P2_003N","P2_003NA","P2_004N","P2_004NA","P2_005N","P2_005NA","P2_006N","P2_006NA","P2_007N","P2_007NA","P2_008N","P2_008NA","P2_009N","P2_009NA","P2_010N","P2_010NA","P2_011N","P2_011NA","P2_012N","P2_012NA","P2_013N","P2_013NA","P2_014N","P2_014NA","P2_015N","P2_015NA","P2_016N","P2_016NA","P2_017N","P2_017NA","P2_018N","P2_018NA","P2_019N","P2_019NA","P2_020N","P2_020NA","P2_021N","P2_021NA","P2_022N","P2_022NA","P2_023N","P2_023NA","P2_024N","P2_024NA","P2_025N","P2_025NA","P2_026N","P2_026NA","P2_027N","P2_027NA","P2_028N","P2_028NA","P2_029N","P2_029NA","P2_030N","P2_030NA","P2_031N","P2_031NA","P2_032N","P2_032NA","P2_033N","P2_033NA","P2_034N","P2_034NA","P2_035N","P2_035NA","P2_036N","P2_036NA","P2_037N","P2_037NA","P2_038N","P2_038NA","P2_039N","P2_039NA","P2_040N","P2_040NA","P2_041N","P2_041NA","P2_042N","P2_042NA","P2_043N","P2_043NA","P2_044N","P2_044NA","P2_045N","P2_045NA","P2_046N","P2_046NA","P2_047N","P2_047NA","P2_048N","P2_048NA","P2_049N","P2_049NA","P2_050N","P2_050NA","P2_051N","P2_051NA","P2_052N","P2_052NA","P2_053N","P2_053NA","P2_054N","P2_054NA","P2_055N","P2_055NA","P2_056N","P2_056NA","P2_057N","P2_057NA","P2_058N","P2_058NA","P2_059N","P2_059NA","P2_060N","P2_060NA","P2_061N","P2_061NA","P2_062N","P2_062NA","P2_063N","P2_063NA","P2_064N","P2_064NA","P2_065N","P2_065NA","P2_066N","P2_066NA","P2_067N","P2_067NA","P2_068N","P2_068NA","P2_069N","P2_069NA","P2_070N","P2_070NA","P2_071N","P2_071NA","P2_072N","P2_072NA","P2_073N","P2_073NA",
"1400000US17031829904","Census Tract 8299.04, Cook County, Illinois","4168","null","226","null","3942","null","3868","null","1869","null","1854","null","3","null","118","null","0","null","24","null","74","null","72","null","16","null","8","null","13","null","0","null","16","null","5","null","10","null","0","null","4","null","0","null","0","null","0","null","0","null","0","null","0","null","2","null","0","null","2","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"1400000US17031830001","Census Tract 8300.01, Cook County, Illinois","2432","null","701","null","1731","null","1673","null","1419","null","184","null","4","null","62","null","0","null","4","null","58","null","57","null","9","null","19","null","6","null","3","null","16","null","2","null","0","null","0","null","2","null","0","null","0","null","0","null","0","null","0","null","0","null","1","null","0","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"1400000US17031830003","Census Tract 8300.03, Cook County, Illinois","7640","null","241","null","7399","null","7195","null","203","null","6878","null","9","null","57","null","2","null","46","null","204","null","167","null","64","null","6","null","6","null","0","null","9","null","34","null","9","null","0","null","34","null","0","null","0","null","0","null","1","null","4","null","0","null","35","null","29","null","2","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","2","null","0","null","2","null","0","null","0","null","0","null","0","null","0","null","2","null","0","null","0","null","2","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"1400000US17031830004","Census Tract 8300.04, Cook County, Illinois","7529","null","286","null","7243","null","7084","null","556","null","6383","null","7","null","94","null","0","null","44","null","159","null","154","null","73","null","3","null","9","null","0","null","10","null","25","null","12","null","0","null","22","null","0","null","0","null","0","null","0","null","0","null","0","null","4","null","2","null","0","null","0","null","0","null","2","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"1400000US17031830005","Census Tract 8300.05, Cook County, Illinois","3768","null","130","null","3638","null","3551","null","560","null","2901","null","0","null","58","null","0","null","32","null","87","null","79","null","35","null","4","null","3","null","0","null","4","null","8","null","12","null","0","null","13","null","0","null","0","null","0","null","0","null","0","null","0","null","8","null","7","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"1400000US17031830006","Census Tract 8300.06, Cook County, Illinois","2526","null","201","null","2325","null","2241","null","453","null","1749","null","2","null","27","null","0","null","10","null","84","null","79","null","31","null","7","null","2","null","0","null","12","null","12","null","5","null","0","null","10","null","0","null","0","null","0","null","0","null","0","null","0","null","4","null","0","null","0","null","0","null","0","null","1","null","0","null","1","null","0","null","2","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","1","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"1400000US17031830007","Census Tract 8300.07, Cook County, Illinois","4638","null","296","null","4342","null","4240","null","375","null","3801","null","16","null","29","null","0","null","19","null","102","null","96","null","56","null","7","null","6","null","0","null","6","null","12","null","4","null","0","null","4","null","0","null","0","null","0","null","1","null","0","null","0","null","5","null","3","null","0","null","0","null","0","null","2","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","1","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"1400000US17031830008","Census Tract 8300.08, Cook County, Illinois","4342","null","176","null","4166","null","4080","null","221","null","3811","null","3","null","34","null","0","null","11","null","86","null","79","null","32","null","7","null","1","null","0","null","10","null","23","null","0","null","0","null","6","null","0","null","0","null","0","null","0","null","0","null","0","null","7","null","6","null","0","null","0","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"1400000US17031830100","Census Tract 8301, Cook County, Illinois","3297","null","273","null","3024","null","2927","null","414","null","2448","null","11","null","23","null","0","null","31","null","97","null","93","null","57","null","4","null","5","null","0","null","7","null","10","null","3","null","5","null","1","null","0","null","0","null","0","null","1","null","0","null","0","null","4","null","3","null","0","null","0","null","0","null","0","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"1400000US17031830201","Census Tract 8302.01, Cook County, Illinois","5105","null","201","null","4904","null","4752","null","507","null","4191","null","7","null","37","null","1","null","9","null","152","null","135","null","64","null","10","null","6","null","0","null","15","null","27","null","0","null","2","null","10","null","0","null","0","null","0","null","1","null","0","null","0","null","17","null","15","null","1","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"1400000US17031830202","Census Tract 8302.02, Cook County, Illinois","3377","null","283","null","3094","null","2982","null","606","null","2346","null","0","null","13","null","0","null","17","null","112","null","103","null","41","null","8","null","13","null","0","null","10","null","20","null","4","null","0","null","7","null","0","null","0","null","0","null","0","null","0","null","0","null","9","null","6","null","3","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"1400000US17031830300","Census Tract 8303, Cook County, Illinois","5369","null","331","null","5038","null","4871","null","761","null","4028","null","2","null","35","null","0","null","45","null","167","null","152","null","75","null","15","null","12","null","0","null","6","null","26","null","8","null","1","null","9","null","0","null","0","null","0","null","0","null","0","null","0","null","15","null","13","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","2","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
